virus,reference,hi
a/s._mitrovica/1387/2012,a/iowa/19/2010,319.99999999999994
a/s._mitrovica/1387/2012,a/victoria/361/2011,319.99999999999994
a/s._mitrovica/1387/2012,a/berlin/93/2011,1279.9999999999998
a/s._mitrovica/1387/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/236/2012,a/perth/16/2009,79.99999999999997
a/ukraine/236/2012,a/victoria/208/2009,159.99999999999994
a/ukraine/236/2012,a/alabama/5/2010,159.99999999999994
a/ukraine/236/2012,a/hong_kong/3969/2011,639.9999999999999
a/ukraine/236/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/236/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/236/2012,a/victoria/361/2011,319.99999999999994
a/ukraine/236/2012,a/berlin/93/2011,639.9999999999999
a/ukraine/236/2012,a/athens/gr112/2012,639.9999999999999
a/dnipro/194/2012,a/perth/16/2009,159.99999999999994
a/dnipro/194/2012,a/victoria/208/2009,319.99999999999994
a/dnipro/194/2012,a/alabama/5/2010,319.99999999999994
a/dnipro/194/2012,a/hong_kong/3969/2011,1279.9999999999998
a/dnipro/194/2012,a/stockholm/18/2011,319.99999999999994
a/dnipro/194/2012,a/iowa/19/2010,639.9999999999999
a/dnipro/194/2012,a/victoria/361/2011,452.5483399593903
a/dnipro/194/2012,a/berlin/93/2011,1279.9999999999998
a/dnipro/194/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/5375/2012,a/perth/16/2009,159.99999999999994
a/ukraine/5375/2012,a/victoria/208/2009,319.99999999999994
a/ukraine/5375/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/5375/2012,a/hong_kong/3969/2011,1279.9999999999998
a/ukraine/5375/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/5375/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/5375/2012,a/victoria/361/2011,452.5483399593903
a/ukraine/5375/2012,a/berlin/93/2011,1279.9999999999998
a/ukraine/5375/2012,a/athens/gr112/2012,1279.9999999999998
a/ukraine/5385/2012,a/perth/16/2009,159.99999999999994
a/ukraine/5385/2012,a/victoria/208/2009,319.99999999999994
a/ukraine/5385/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/5385/2012,a/hong_kong/3969/2011,1279.9999999999998
a/ukraine/5385/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/5385/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/5385/2012,a/victoria/361/2011,452.5483399593903
a/ukraine/5385/2012,a/berlin/93/2011,1279.9999999999998
a/ukraine/5385/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/223/2011,a/perth/16/2009,40.0
a/ukraine/223/2011,a/victoria/208/2009,79.99999999999997
a/ukraine/223/2011,a/alabama/5/2010,159.99999999999994
a/ukraine/223/2011,a/hong_kong/3969/2011,319.99999999999994
a/ukraine/223/2011,a/stockholm/18/2011,159.99999999999994
a/ukraine/223/2011,a/iowa/19/2010,159.99999999999994
a/ukraine/223/2011,a/victoria/361/2011,226.27416997969513
a/ukraine/223/2011,a/berlin/93/2011,639.9999999999999
a/ukraine/223/2011,a/athens/gr112/2012,319.99999999999994
a/ukraine/5382/2012,a/perth/16/2009,79.99999999999997
a/ukraine/5382/2012,a/victoria/208/2009,159.99999999999994
a/ukraine/5382/2012,a/alabama/5/2010,159.99999999999994
a/ukraine/5382/2012,a/hong_kong/3969/2011,639.9999999999999
a/ukraine/5382/2012,a/stockholm/18/2011,159.99999999999994
a/ukraine/5382/2012,a/iowa/19/2010,319.99999999999994
a/ukraine/5382/2012,a/victoria/361/2011,226.27416997969513
a/ukraine/5382/2012,a/berlin/93/2011,639.9999999999999
a/ukraine/5382/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/5384/2012,a/perth/16/2009,159.99999999999994
a/ukraine/5384/2012,a/victoria/208/2009,319.99999999999994
a/ukraine/5384/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/5384/2012,a/hong_kong/3969/2011,639.9999999999999
a/ukraine/5384/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/5384/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/5384/2012,a/victoria/361/2011,639.9999999999999
a/ukraine/5384/2012,a/berlin/93/2011,1279.9999999999998
a/ukraine/5384/2012,a/athens/gr112/2012,1279.9999999999998
a/ukraine/225/2012,a/perth/16/2009,79.99999999999997
a/ukraine/225/2012,a/victoria/208/2009,159.99999999999994
a/ukraine/225/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/225/2012,a/hong_kong/3969/2011,639.9999999999999
a/ukraine/225/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/225/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/225/2012,a/victoria/361/2011,319.99999999999994
a/ukraine/225/2012,a/berlin/93/2011,1279.9999999999998
a/ukraine/225/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/228/2012,a/perth/16/2009,40.0
a/ukraine/228/2012,a/victoria/208/2009,79.99999999999997
a/ukraine/228/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/228/2012,a/hong_kong/3969/2011,319.99999999999994
a/ukraine/228/2012,a/stockholm/18/2011,159.99999999999994
a/ukraine/228/2012,a/iowa/19/2010,319.99999999999994
a/ukraine/228/2012,a/victoria/361/2011,226.27416997969513
a/ukraine/228/2012,a/berlin/93/2011,639.9999999999999
a/ukraine/228/2012,a/athens/gr112/2012,319.99999999999994
a/odessa/300/2012,a/perth/16/2009,79.99999999999997
a/odessa/300/2012,a/victoria/208/2009,159.99999999999994
a/odessa/300/2012,a/alabama/5/2010,79.99999999999997
a/odessa/300/2012,a/hong_kong/3969/2011,639.9999999999999
a/odessa/300/2012,a/stockholm/18/2011,319.99999999999994
a/odessa/300/2012,a/iowa/19/2010,159.99999999999994
a/odessa/300/2012,a/victoria/361/2011,226.27416997969513
a/odessa/300/2012,a/berlin/93/2011,1279.9999999999998
a/odessa/300/2012,a/athens/gr112/2012,639.9999999999999
a/odessa/311/2012,a/perth/16/2009,40.0
a/odessa/311/2012,a/victoria/208/2009,40.0
a/odessa/311/2012,a/alabama/5/2010,79.99999999999997
a/odessa/311/2012,a/hong_kong/3969/2011,159.99999999999994
a/odessa/311/2012,a/stockholm/18/2011,79.99999999999997
a/odessa/311/2012,a/iowa/19/2010,79.99999999999997
a/odessa/311/2012,a/victoria/361/2011,113.13708498984757
a/odessa/311/2012,a/berlin/93/2011,319.99999999999994
a/odessa/311/2012,a/athens/gr112/2012,159.99999999999994
a/ukraine/5378/2012,a/perth/16/2009,319.99999999999994
a/ukraine/5378/2012,a/victoria/208/2009,319.99999999999994
a/ukraine/5378/2012,a/alabama/5/2010,639.9999999999999
a/ukraine/5378/2012,a/hong_kong/3969/2011,1279.9999999999998
a/ukraine/5378/2012,a/stockholm/18/2011,639.9999999999999
a/ukraine/5378/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/5378/2012,a/victoria/361/2011,639.9999999999999
a/ukraine/5378/2012,a/berlin/93/2011,2560.0
a/ukraine/5378/2012,a/athens/gr112/2012,1279.9999999999998
a/odessa/312/2012,a/perth/16/2009,40.0
a/odessa/312/2012,a/victoria/208/2009,79.99999999999997
a/odessa/312/2012,a/alabama/5/2010,159.99999999999994
a/odessa/312/2012,a/hong_kong/3969/2011,319.99999999999994
a/odessa/312/2012,a/stockholm/18/2011,159.99999999999994
a/odessa/312/2012,a/iowa/19/2010,159.99999999999994
a/odessa/312/2012,a/victoria/361/2011,159.99999999999994
a/odessa/312/2012,a/berlin/93/2011,639.9999999999999
a/odessa/312/2012,a/athens/gr112/2012,319.99999999999994
a/belgrade/1544/2012,a/perth/16/2009,159.99999999999994
a/belgrade/1544/2012,a/victoria/208/2009,319.99999999999994
a/belgrade/1544/2012,a/alabama/5/2010,319.99999999999994
a/belgrade/1544/2012,a/hong_kong/3969/2011,1279.9999999999998
a/belgrade/1544/2012,a/stockholm/18/2011,319.99999999999994
a/belgrade/1544/2012,a/iowa/19/2010,639.9999999999999
a/belgrade/1544/2012,a/victoria/361/2011,452.5483399593903
a/belgrade/1544/2012,a/berlin/93/2011,2560.0
a/belgrade/1544/2012,a/athens/gr112/2012,1279.9999999999998
a/ukraine/246/2012,a/perth/16/2009,40.0
a/ukraine/246/2012,a/victoria/208/2009,79.99999999999997
a/ukraine/246/2012,a/alabama/5/2010,159.99999999999994
a/ukraine/246/2012,a/hong_kong/3969/2011,319.99999999999994
a/ukraine/246/2012,a/stockholm/18/2011,159.99999999999994
a/ukraine/246/2012,a/iowa/19/2010,159.99999999999994
a/ukraine/246/2012,a/victoria/361/2011,159.99999999999994
a/ukraine/246/2012,a/berlin/93/2011,639.9999999999999
a/ukraine/246/2012,a/athens/gr112/2012,319.99999999999994
a/ukraine/239/2012,a/perth/16/2009,79.99999999999997
a/ukraine/239/2012,a/victoria/208/2009,159.99999999999994
a/ukraine/239/2012,a/alabama/5/2010,319.99999999999994
a/ukraine/239/2012,a/hong_kong/3969/2011,639.9999999999999
a/ukraine/239/2012,a/stockholm/18/2011,319.99999999999994
a/ukraine/239/2012,a/iowa/19/2010,639.9999999999999
a/ukraine/239/2012,a/victoria/361/2011,452.5483399593903
a/ukraine/239/2012,a/berlin/93/2011,2560.0
a/ukraine/239/2012,a/athens/gr112/2012,639.9999999999999
a/ukraine/259/2012,a/perth/16/2009,40.0
a/ukraine/259/2012,a/victoria/208/2009,40.0
a/ukraine/259/2012,a/alabama/5/2010,40.0
a/ukraine/259/2012,a/hong_kong/3969/2011,159.99999999999994
a/ukraine/259/2012,a/stockholm/18/2011,79.99999999999997
a/ukraine/259/2012,a/iowa/19/2010,40.0
a/ukraine/259/2012,a/victoria/361/2011,79.99999999999997
a/ukraine/259/2012,a/berlin/93/2011,319.99999999999994
a/ukraine/259/2012,a/athens/gr112/2012,159.99999999999994
a/ireland/12m28563/2012,a/perth/16/2009,159.99999999999994
a/ireland/12m28563/2012,a/victoria/208/2009,159.99999999999994
a/ireland/12m28563/2012,a/alabama/5/2010,319.99999999999994
a/ireland/12m28563/2012,a/hong_kong/3969/2011,1279.9999999999998
a/ireland/12m28563/2012,a/stockholm/18/2011,639.9999999999999
a/ireland/12m28563/2012,a/iowa/19/2010,319.99999999999994
a/ireland/12m28563/2012,a/victoria/361/2011,452.5483399593903
a/ireland/12m28563/2012,a/berlin/93/2011,2560.0
a/ireland/12m28563/2012,a/athens/gr112/2012,1279.9999999999998
a/ukraine/250/2012,a/perth/16/2009,40.0
a/ukraine/250/2012,a/victoria/208/2009,79.99999999999997
a/ukraine/250/2012,a/alabama/5/2010,159.99999999999994
a/ukraine/250/2012,a/hong_kong/3969/2011,319.99999999999994
a/ukraine/250/2012,a/stockholm/18/2011,159.99999999999994
a/ukraine/250/2012,a/iowa/19/2010,159.99999999999994
a/ukraine/250/2012,a/victoria/361/2011,159.99999999999994
a/ukraine/250/2012,a/berlin/93/2011,639.9999999999999
a/ukraine/250/2012,a/athens/gr112/2012,319.99999999999994
a/ohio/02/2012,a/perth/16/2009,159.99999999999994
a/ohio/02/2012,a/victoria/208/2009,40.0
a/ohio/02/2012,a/alabama/5/2010,319.99999999999994
a/ohio/02/2012,a/hong_kong/3969/2011,639.9999999999999
a/ohio/02/2012,a/stockholm/18/2011,319.99999999999994
a/ohio/02/2012,a/iowa/19/2010,319.99999999999994
a/ohio/02/2012,a/victoria/361/2011,226.27416997969513
a/ohio/02/2012,a/berlin/93/2011,319.99999999999994
a/ohio/02/2012,a/athens/gr112/2012,639.9999999999999
a/south_australia/30/2012,a/perth/16/2009,159.99999999999994
a/south_australia/30/2012,a/victoria/208/2009,50.39684199579491
a/south_australia/30/2012,a/alabama/5/2010,319.99999999999994
a/south_australia/30/2012,a/hong_kong/3969/2011,639.9999999999999
a/south_australia/30/2012,a/stockholm/18/2011,319.99999999999994
a/south_australia/30/2012,a/iowa/19/2010,319.99999999999994
a/south_australia/30/2012,a/victoria/361/2011,285.0875898049084
a/south_australia/30/2012,a/berlin/93/2011,319.99999999999994
a/south_australia/30/2012,a/athens/gr112/2012,319.99999999999994
a/south_australia/30/2012,a/athens/112/2012,639.9999999999999
a/south_australia/30/2012,a/ohio/2/2012,319.99999999999994
a/south_australia/30/2012,a/south_australia/30/2012,159.99999999999994
a/south_australia/30/2012,a/maryland/2/2012,79.99999999999997
a/johannesburg/3224/2012,a/perth/16/2009,79.99999999999997
a/johannesburg/3224/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/3224/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/3224/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/3224/2012,a/stockholm/18/2011,159.99999999999994
a/johannesburg/3224/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/3224/2012,a/victoria/361/2011,226.27416997969513
a/johannesburg/3224/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/3224/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/5223/2012,a/perth/16/2009,40.0
a/johannesburg/5223/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/5223/2012,a/alabama/5/2010,79.99999999999997
a/johannesburg/5223/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/5223/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/5223/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/5223/2012,a/victoria/361/2011,159.99999999999994
a/johannesburg/5223/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/5223/2012,a/athens/gr112/2012,319.99999999999994
a/idaho/20/2012,a/perth/16/2009,40.0
a/idaho/20/2012,a/victoria/208/2009,40.0
a/idaho/20/2012,a/alabama/5/2010,79.99999999999997
a/idaho/20/2012,a/hong_kong/3969/2011,319.99999999999994
a/idaho/20/2012,a/stockholm/18/2011,159.99999999999994
a/idaho/20/2012,a/iowa/19/2010,79.99999999999997
a/idaho/20/2012,a/victoria/361/2011,226.27416997969513
a/idaho/20/2012,a/berlin/93/2011,319.99999999999994
a/idaho/20/2012,a/athens/gr112/2012,319.99999999999994
a/victoria/527/2012,a/perth/16/2009,319.99999999999994
a/victoria/527/2012,a/victoria/208/2009,639.9999999999999
a/victoria/527/2012,a/alabama/5/2010,319.99999999999994
a/victoria/527/2012,a/hong_kong/3969/2011,1279.9999999999998
a/victoria/527/2012,a/stockholm/18/2011,639.9999999999999
a/victoria/527/2012,a/iowa/19/2010,639.9999999999999
a/victoria/527/2012,a/victoria/361/2011,905.0966799187808
a/victoria/527/2012,a/berlin/93/2011,1279.9999999999998
a/victoria/527/2012,a/athens/gr112/2012,1279.9999999999998
a/johannesburg/3303/2012,a/perth/16/2009,40.0
a/johannesburg/3303/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/3303/2012,a/alabama/5/2010,79.99999999999997
a/johannesburg/3303/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/3303/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/3303/2012,a/iowa/19/2010,79.99999999999997
a/johannesburg/3303/2012,a/victoria/361/2011,159.99999999999994
a/johannesburg/3303/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/3303/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/3345/2012,a/perth/16/2009,40.0
a/johannesburg/3345/2012,a/victoria/208/2009,40.0
a/johannesburg/3345/2012,a/alabama/5/2010,40.0
a/johannesburg/3345/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/3345/2012,a/stockholm/18/2011,159.99999999999994
a/johannesburg/3345/2012,a/iowa/19/2010,79.99999999999997
a/johannesburg/3345/2012,a/victoria/361/2011,113.13708498984757
a/johannesburg/3345/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/3345/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/5471/2012,a/perth/16/2009,40.0
a/johannesburg/5471/2012,a/victoria/208/2009,40.0
a/johannesburg/5471/2012,a/alabama/5/2010,79.99999999999997
a/johannesburg/5471/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/5471/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/5471/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/5471/2012,a/victoria/361/2011,113.13708498984757
a/johannesburg/5471/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/5471/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/5569/2012,a/perth/16/2009,40.0
a/johannesburg/5569/2012,a/victoria/208/2009,40.0
a/johannesburg/5569/2012,a/alabama/5/2010,40.0
a/johannesburg/5569/2012,a/hong_kong/3969/2011,159.99999999999994
a/johannesburg/5569/2012,a/stockholm/18/2011,159.99999999999994
a/johannesburg/5569/2012,a/iowa/19/2010,40.0
a/johannesburg/5569/2012,a/victoria/361/2011,79.99999999999997
a/johannesburg/5569/2012,a/berlin/93/2011,159.99999999999994
a/johannesburg/5569/2012,a/athens/gr112/2012,159.99999999999994
a/johannesburg/3557/2012,a/perth/16/2009,40.0
a/johannesburg/3557/2012,a/victoria/208/2009,40.0
a/johannesburg/3557/2012,a/alabama/5/2010,79.99999999999997
a/johannesburg/3557/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/3557/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/3557/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/3557/2012,a/victoria/361/2011,159.99999999999994
a/johannesburg/3557/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/3557/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/3392/2012,a/perth/16/2009,40.0
a/johannesburg/3392/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/3392/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/3392/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/3392/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/3392/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/3392/2012,a/victoria/361/2011,226.27416997969513
a/johannesburg/3392/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/3392/2012,a/athens/gr112/2012,319.99999999999994
a/johannesburg/5637/2012,a/perth/16/2009,40.0
a/johannesburg/5637/2012,a/victoria/208/2009,40.0
a/johannesburg/5637/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/5637/2012,a/hong_kong/3969/2011,319.99999999999994
a/johannesburg/5637/2012,a/stockholm/18/2011,159.99999999999994
a/johannesburg/5637/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/5637/2012,a/victoria/361/2011,159.99999999999994
a/johannesburg/5637/2012,a/berlin/93/2011,319.99999999999994
a/johannesburg/5637/2012,a/athens/gr112/2012,319.99999999999994
a/kagoshima/3/2012,a/perth/16/2009,79.99999999999997
a/kagoshima/3/2012,a/victoria/208/2009,79.99999999999997
a/kagoshima/3/2012,a/alabama/5/2010,319.99999999999994
a/kagoshima/3/2012,a/hong_kong/3969/2011,639.9999999999999
a/kagoshima/3/2012,a/stockholm/18/2011,639.9999999999999
a/kagoshima/3/2012,a/iowa/19/2010,319.99999999999994
a/kagoshima/3/2012,a/victoria/361/2011,452.5483399593903
a/kagoshima/3/2012,a/berlin/93/2011,639.9999999999999
a/kagoshima/3/2012,a/athens/gr112/2012,639.9999999999999
a/johannesburg/3469/2012,a/perth/16/2009,79.99999999999997
a/johannesburg/3469/2012,a/victoria/208/2009,159.99999999999994
a/johannesburg/3469/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/3469/2012,a/hong_kong/3969/2011,639.9999999999999
a/johannesburg/3469/2012,a/stockholm/18/2011,639.9999999999999
a/johannesburg/3469/2012,a/iowa/19/2010,319.99999999999994
a/johannesburg/3469/2012,a/victoria/361/2011,319.99999999999994
a/johannesburg/3469/2012,a/berlin/93/2011,639.9999999999999
a/johannesburg/3469/2012,a/athens/gr112/2012,639.9999999999999
a/johannesburg/5903/2012,a/perth/16/2009,40.0
a/johannesburg/5903/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/5903/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/5903/2012,a/hong_kong/3969/2011,639.9999999999999
a/johannesburg/5903/2012,a/stockholm/18/2011,639.9999999999999
a/johannesburg/5903/2012,a/iowa/19/2010,159.99999999999994
a/johannesburg/5903/2012,a/victoria/361/2011,319.99999999999994
a/johannesburg/5903/2012,a/berlin/93/2011,639.9999999999999
a/johannesburg/5903/2012,a/athens/gr112/2012,639.9999999999999
a/johannesburg/3495/2012,a/perth/16/2009,79.99999999999997
a/johannesburg/3495/2012,a/victoria/208/2009,79.99999999999997
a/johannesburg/3495/2012,a/alabama/5/2010,159.99999999999994
a/johannesburg/3495/2012,a/hong_kong/3969/2011,639.9999999999999
a/johannesburg/3495/2012,a/stockholm/18/2011,319.99999999999994
a/johannesburg/3495/2012,a/iowa/19/2010,319.99999999999994
a/johannesburg/3495/2012,a/victoria/361/2011,319.99999999999994
a/johannesburg/3495/2012,a/berlin/93/2011,639.9999999999999
a/johannesburg/3495/2012,a/athens/gr112/2012,639.9999999999999
a/victoria/342/2012,a/perth/16/2009,40.0
a/victoria/342/2012,a/victoria/208/2009,79.99999999999997
a/victoria/342/2012,a/alabama/5/2010,79.99999999999997
a/victoria/342/2012,a/hong_kong/3969/2011,319.99999999999994
a/victoria/342/2012,a/stockholm/18/2011,319.99999999999994
a/victoria/342/2012,a/iowa/19/2010,159.99999999999994
a/victoria/342/2012,a/victoria/361/2011,159.99999999999994
a/victoria/342/2012,a/berlin/93/2011,319.99999999999994
a/victoria/342/2012,a/athens/gr112/2012,319.99999999999994
a/milano/136/2012,a/perth/16/2009,40.0
a/milano/136/2012,a/victoria/208/2009,159.99999999999994
a/milano/136/2012,a/alabama/5/2010,159.99999999999994
a/milano/136/2012,a/hong_kong/3969/2011,319.99999999999994
a/milano/136/2012,a/stockholm/18/2011,319.99999999999994
a/milano/136/2012,a/iowa/19/2010,159.99999999999994
a/milano/136/2012,a/victoria/361/2011,226.27416997969513
a/milano/136/2012,a/berlin/93/2011,639.9999999999999
a/milano/136/2012,a/athens/gr112/2012,639.9999999999999
a/lisboa/23/2012,a/perth/16/2009,40.0
a/lisboa/23/2012,a/victoria/208/2009,79.99999999999997
a/lisboa/23/2012,a/alabama/5/2010,159.99999999999994
a/lisboa/23/2012,a/hong_kong/3969/2011,159.99999999999994
a/lisboa/23/2012,a/stockholm/18/2011,159.99999999999994
a/lisboa/23/2012,a/iowa/19/2010,159.99999999999994
a/lisboa/23/2012,a/victoria/361/2011,226.27416997969513
a/lisboa/23/2012,a/berlin/93/2011,319.99999999999994
a/lisboa/23/2012,a/athens/gr112/2012,159.99999999999994
a/iceland/10/2012,a/perth/16/2009,40.0
a/iceland/10/2012,a/victoria/208/2009,79.99999999999997
a/iceland/10/2012,a/alabama/5/2010,159.99999999999994
a/iceland/10/2012,a/hong_kong/3969/2011,639.9999999999999
a/iceland/10/2012,a/stockholm/18/2011,159.99999999999994
a/iceland/10/2012,a/iowa/19/2010,159.99999999999994
a/iceland/10/2012,a/victoria/361/2011,226.27416997969513
a/iceland/10/2012,a/berlin/93/2011,639.9999999999999
a/iceland/10/2012,a/athens/gr112/2012,639.9999999999999
a/iceland/11/2012,a/perth/16/2009,40.0
a/iceland/11/2012,a/victoria/208/2009,40.0
a/iceland/11/2012,a/alabama/5/2010,79.99999999999997
a/iceland/11/2012,a/hong_kong/3969/2011,79.99999999999997
a/iceland/11/2012,a/stockholm/18/2011,79.99999999999997
a/iceland/11/2012,a/iowa/19/2010,79.99999999999997
a/iceland/11/2012,a/victoria/361/2011,113.13708498984757
a/iceland/11/2012,a/berlin/93/2011,319.99999999999994
a/iceland/11/2012,a/athens/gr112/2012,319.99999999999994
a/georgia/161/2012,a/perth/16/2009,159.99999999999994
a/georgia/161/2012,a/victoria/208/2009,319.99999999999994
a/georgia/161/2012,a/alabama/5/2010,159.99999999999994
a/georgia/161/2012,a/hong_kong/3969/2011,639.9999999999999
a/georgia/161/2012,a/stockholm/18/2011,639.9999999999999
a/georgia/161/2012,a/iowa/19/2010,319.99999999999994
a/georgia/161/2012,a/victoria/361/2011,452.5483399593903
a/georgia/161/2012,a/berlin/93/2011,1279.9999999999998
a/georgia/161/2012,a/athens/gr112/2012,639.9999999999999
a/iceland/12/2012,a/perth/16/2009,40.0
a/iceland/12/2012,a/victoria/208/2009,159.99999999999994
a/iceland/12/2012,a/alabama/5/2010,159.99999999999994
a/iceland/12/2012,a/hong_kong/3969/2011,159.99999999999994
a/iceland/12/2012,a/stockholm/18/2011,319.99999999999994
a/iceland/12/2012,a/iowa/19/2010,159.99999999999994
a/iceland/12/2012,a/victoria/361/2011,319.99999999999994
a/iceland/12/2012,a/berlin/93/2011,1279.9999999999998
a/iceland/12/2012,a/athens/gr112/2012,1279.9999999999998
a/iceland/13/2012,a/perth/16/2009,40.0
a/iceland/13/2012,a/victoria/208/2009,79.99999999999997
a/iceland/13/2012,a/alabama/5/2010,159.99999999999994
a/iceland/13/2012,a/hong_kong/3969/2011,159.99999999999994
a/iceland/13/2012,a/stockholm/18/2011,319.99999999999994
a/iceland/13/2012,a/iowa/19/2010,159.99999999999994
a/iceland/13/2012,a/victoria/361/2011,226.27416997969513
a/iceland/13/2012,a/berlin/93/2011,1279.9999999999998
a/iceland/13/2012,a/athens/gr112/2012,1279.9999999999998
a/iceland/14/2012,a/perth/16/2009,40.0
a/iceland/14/2012,a/victoria/208/2009,79.99999999999997
a/iceland/14/2012,a/alabama/5/2010,79.99999999999997
a/iceland/14/2012,a/hong_kong/3969/2011,159.99999999999994
a/iceland/14/2012,a/stockholm/18/2011,319.99999999999994
a/iceland/14/2012,a/iowa/19/2010,40.0
a/iceland/14/2012,a/victoria/361/2011,226.27416997969513
a/iceland/14/2012,a/berlin/93/2011,1279.9999999999998
a/iceland/14/2012,a/athens/gr112/2012,1279.9999999999998
a/iceland/15/2012,a/perth/16/2009,40.0
a/iceland/15/2012,a/victoria/208/2009,79.99999999999997
a/iceland/15/2012,a/alabama/5/2010,79.99999999999997
a/iceland/15/2012,a/hong_kong/3969/2011,159.99999999999994
a/iceland/15/2012,a/stockholm/18/2011,159.99999999999994
a/iceland/15/2012,a/iowa/19/2010,79.99999999999997
a/iceland/15/2012,a/victoria/361/2011,226.27416997969513
a/iceland/15/2012,a/berlin/93/2011,639.9999999999999
a/iceland/15/2012,a/athens/gr112/2012,639.9999999999999
a/iceland/16/2012,a/perth/16/2009,40.0
a/iceland/16/2012,a/victoria/208/2009,159.99999999999994
a/iceland/16/2012,a/alabama/5/2010,79.99999999999997
a/iceland/16/2012,a/hong_kong/3969/2011,159.99999999999994
a/iceland/16/2012,a/stockholm/18/2011,319.99999999999994
a/iceland/16/2012,a/iowa/19/2010,159.99999999999994
a/iceland/16/2012,a/victoria/361/2011,226.27416997969513
a/iceland/16/2012,a/berlin/93/2011,639.9999999999999
a/iceland/16/2012,a/athens/gr112/2012,639.9999999999999
a/iceland/17/2012,a/perth/16/2009,319.99999999999994
a/iceland/17/2012,a/victoria/208/2009,319.99999999999994
a/iceland/17/2012,a/alabama/5/2010,639.9999999999999
a/iceland/17/2012,a/hong_kong/3969/2011,2560.0
a/iceland/17/2012,a/stockholm/18/2011,319.99999999999994
a/iceland/17/2012,a/iowa/19/2010,1279.9999999999998
a/iceland/17/2012,a/victoria/361/2011,639.9999999999999
a/iceland/17/2012,a/berlin/93/2011,2560.0
a/iceland/17/2012,a/athens/gr112/2012,1279.9999999999998
a/parma/139/2012,a/perth/16/2009,159.99999999999994
a/parma/139/2012,a/victoria/208/2009,319.99999999999994
a/parma/139/2012,a/alabama/5/2010,639.9999999999999
a/parma/139/2012,a/hong_kong/3969/2011,1279.9999999999998
a/parma/139/2012,a/stockholm/18/2011,639.9999999999999
