virus,reference,hi
a/ukraine/6958/2015,a/slovenia/2903/2015,5120.0
a/castilla_la_mancha/16013/2015,a/california/07/2009,1279.9999999999998
a/castilla_la_mancha/16013/2015,a/bayern/69/2009,639.9999999999999
a/castilla_la_mancha/16013/2015,a/lviv/n6/2009,319.99999999999994
a/castilla_la_mancha/16013/2015,a/christchurch/16/2010,639.9999999999999
a/castilla_la_mancha/16013/2015,a/astrakhan/1/2011,1279.9999999999998
a/castilla_la_mancha/16013/2015,a/st._petersburg/27/2011,639.9999999999999
a/castilla_la_mancha/16013/2015,a/st._petersburg/100/2011,2560.0
a/castilla_la_mancha/16013/2015,a/hong_kong/5659/2012,2560.0
a/castilla_la_mancha/16013/2015,a/south_africa/3626/2013,1279.9999999999998
a/castilla_la_mancha/16013/2015,a/slovenia/2903/2015,2560.0
a/turkey/tr_09/2016,a/california/07/2009,1279.9999999999998
a/turkey/tr_09/2016,a/bayern/69/2009,639.9999999999999
a/turkey/tr_09/2016,a/lviv/n6/2009,319.99999999999994
a/turkey/tr_09/2016,a/christchurch/16/2010,1279.9999999999998
a/turkey/tr_09/2016,a/astrakhan/1/2011,1279.9999999999998
a/turkey/tr_09/2016,a/st._petersburg/27/2011,639.9999999999999
a/turkey/tr_09/2016,a/st._petersburg/100/2011,2560.0
a/turkey/tr_09/2016,a/hong_kong/5659/2012,2560.0
a/turkey/tr_09/2016,a/south_africa/3626/2013,1279.9999999999998
a/turkey/tr_09/2016,a/slovenia/2903/2015,2560.0
a/turkey/tr_10/2016,a/california/07/2009,1279.9999999999998
a/turkey/tr_10/2016,a/bayern/69/2009,639.9999999999999
a/turkey/tr_10/2016,a/lviv/n6/2009,319.99999999999994
a/turkey/tr_10/2016,a/christchurch/16/2010,1279.9999999999998
a/turkey/tr_10/2016,a/astrakhan/1/2011,1279.9999999999998
a/turkey/tr_10/2016,a/st._petersburg/27/2011,639.9999999999999
a/turkey/tr_10/2016,a/st._petersburg/100/2011,2560.0
a/turkey/tr_10/2016,a/hong_kong/5659/2012,2560.0
a/turkey/tr_10/2016,a/south_africa/3626/2013,1279.9999999999998
a/turkey/tr_10/2016,a/slovenia/2903/2015,5120.0
a/turkey/tr_12/2016,a/california/07/2009,639.9999999999999
a/turkey/tr_12/2016,a/bayern/69/2009,319.99999999999994
a/turkey/tr_12/2016,a/lviv/n6/2009,319.99999999999994
a/turkey/tr_12/2016,a/christchurch/16/2010,639.9999999999999
a/turkey/tr_12/2016,a/astrakhan/1/2011,639.9999999999999
a/turkey/tr_12/2016,a/st._petersburg/27/2011,319.99999999999994
a/turkey/tr_12/2016,a/st._petersburg/100/2011,2560.0
a/turkey/tr_12/2016,a/hong_kong/5659/2012,1279.9999999999998
a/turkey/tr_12/2016,a/south_africa/3626/2013,639.9999999999999
a/turkey/tr_12/2016,a/slovenia/2903/2015,2560.0
a/greece/39/2016,a/california/07/2009,1279.9999999999998
a/greece/39/2016,a/bayern/69/2009,639.9999999999999
a/greece/39/2016,a/lviv/n6/2009,319.99999999999994
a/greece/39/2016,a/christchurch/16/2010,639.9999999999999
a/greece/39/2016,a/astrakhan/1/2011,1279.9999999999998
a/greece/39/2016,a/st._petersburg/27/2011,639.9999999999999
a/greece/39/2016,a/st._petersburg/100/2011,2560.0
a/greece/39/2016,a/hong_kong/5659/2012,2560.0
a/greece/39/2016,a/south_africa/3626/2013,1279.9999999999998
a/greece/39/2016,a/slovenia/2903/2015,2560.0
a/greece/41/2016,a/california/07/2009,1279.9999999999998
a/greece/41/2016,a/bayern/69/2009,639.9999999999999
a/greece/41/2016,a/lviv/n6/2009,319.99999999999994
a/greece/41/2016,a/christchurch/16/2010,1279.9999999999998
a/greece/41/2016,a/astrakhan/1/2011,1279.9999999999998
a/greece/41/2016,a/st._petersburg/27/2011,639.9999999999999
a/greece/41/2016,a/st._petersburg/100/2011,2560.0
a/greece/41/2016,a/hong_kong/5659/2012,2560.0
a/greece/41/2016,a/south_africa/3626/2013,1279.9999999999998
a/greece/41/2016,a/slovenia/2903/2015,2560.0
a/egypt/1565/2016,a/california/07/2009,1279.9999999999998
a/egypt/1565/2016,a/bayern/69/2009,639.9999999999999
a/egypt/1565/2016,a/lviv/n6/2009,639.9999999999999
a/egypt/1565/2016,a/christchurch/16/2010,1279.9999999999998
a/egypt/1565/2016,a/astrakhan/1/2011,1279.9999999999998
a/egypt/1565/2016,a/st._petersburg/27/2011,639.9999999999999
a/egypt/1565/2016,a/st._petersburg/100/2011,2560.0
a/egypt/1565/2016,a/hong_kong/5659/2012,2560.0
a/egypt/1565/2016,a/south_africa/3626/2013,1279.9999999999998
a/egypt/1565/2016,a/slovenia/2903/2015,5120.0
a/egypt/1602/2016,a/california/07/2009,2560.0
a/egypt/1602/2016,a/bayern/69/2009,1279.9999999999998
a/egypt/1602/2016,a/lviv/n6/2009,639.9999999999999
a/egypt/1602/2016,a/christchurch/16/2010,1279.9999999999998
a/egypt/1602/2016,a/astrakhan/1/2011,2560.0
a/egypt/1602/2016,a/st._petersburg/27/2011,1279.9999999999998
a/egypt/1602/2016,a/st._petersburg/100/2011,5120.0
a/egypt/1602/2016,a/hong_kong/5659/2012,5120.0
a/egypt/1602/2016,a/south_africa/3626/2013,1279.9999999999998
a/egypt/1602/2016,a/slovenia/2903/2015,5120.0
a/stockholm/41/2015,a/california/07/2009,1279.9999999999998
a/stockholm/41/2015,a/bayern/69/2009,639.9999999999999
a/stockholm/41/2015,a/lviv/n6/2009,319.99999999999994
a/stockholm/41/2015,a/christchurch/16/2010,639.9999999999999
a/stockholm/41/2015,a/astrakhan/1/2011,1279.9999999999998
a/stockholm/41/2015,a/st._petersburg/27/2011,639.9999999999999
a/stockholm/41/2015,a/st._petersburg/100/2011,1279.9999999999998
a/stockholm/41/2015,a/hong_kong/5659/2012,1279.9999999999998
a/stockholm/41/2015,a/south_africa/3626/2013,1279.9999999999998
a/stockholm/41/2015,a/slovenia/2903/2015,2560.0
a/italy_fvg/104/2015,a/california/07/2009,1279.9999999999998
a/italy_fvg/104/2015,a/bayern/69/2009,639.9999999999999
a/italy_fvg/104/2015,a/lviv/n6/2009,319.99999999999994
a/italy_fvg/104/2015,a/christchurch/16/2010,639.9999999999999
a/italy_fvg/104/2015,a/astrakhan/1/2011,1279.9999999999998
a/italy_fvg/104/2015,a/st._petersburg/27/2011,639.9999999999999
a/italy_fvg/104/2015,a/st._petersburg/100/2011,2560.0
a/italy_fvg/104/2015,a/hong_kong/5659/2012,2560.0
a/italy_fvg/104/2015,a/south_africa/3626/2013,1279.9999999999998
a/italy_fvg/104/2015,a/slovenia/2903/2015,2560.0
a/paris/2415/2015,a/california/07/2009,1279.9999999999998
a/paris/2415/2015,a/bayern/69/2009,639.9999999999999
a/paris/2415/2015,a/lviv/n6/2009,319.99999999999994
a/paris/2415/2015,a/christchurch/16/2010,639.9999999999999
a/paris/2415/2015,a/astrakhan/1/2011,1279.9999999999998
a/paris/2415/2015,a/st._petersburg/27/2011,639.9999999999999
a/paris/2415/2015,a/st._petersburg/100/2011,2560.0
a/paris/2415/2015,a/hong_kong/5659/2012,1279.9999999999998
a/paris/2415/2015,a/south_africa/3626/2013,1279.9999999999998
a/paris/2415/2015,a/slovenia/2903/2015,2560.0
a/croatia/2662/2015,a/california/07/2009,1279.9999999999998
a/croatia/2662/2015,a/bayern/69/2009,639.9999999999999
a/croatia/2662/2015,a/lviv/n6/2009,639.9999999999999
a/croatia/2662/2015,a/christchurch/16/2010,639.9999999999999
a/croatia/2662/2015,a/astrakhan/1/2011,1279.9999999999998
a/croatia/2662/2015,a/st._petersburg/27/2011,639.9999999999999
a/croatia/2662/2015,a/st._petersburg/100/2011,2560.0
a/croatia/2662/2015,a/hong_kong/5659/2012,2560.0
a/croatia/2662/2015,a/south_africa/3626/2013,1279.9999999999998
a/croatia/2662/2015,a/slovenia/2903/2015,2560.0
a/belgium/2015g0778/2015,a/california/07/2009,1279.9999999999998
a/belgium/2015g0778/2015,a/bayern/69/2009,639.9999999999999
a/belgium/2015g0778/2015,a/lviv/n6/2009,319.99999999999994
a/belgium/2015g0778/2015,a/christchurch/16/2010,639.9999999999999
a/belgium/2015g0778/2015,a/astrakhan/1/2011,1279.9999999999998
a/belgium/2015g0778/2015,a/st._petersburg/27/2011,639.9999999999999
a/belgium/2015g0778/2015,a/st._petersburg/100/2011,2560.0
a/belgium/2015g0778/2015,a/hong_kong/5659/2012,2560.0
a/belgium/2015g0778/2015,a/south_africa/3626/2013,1279.9999999999998
a/belgium/2015g0778/2015,a/slovenia/2903/2015,2560.0
a/odessa/71/2016,a/california/07/2009,639.9999999999999
a/odessa/71/2016,a/bayern/69/2009,639.9999999999999
a/odessa/71/2016,a/lviv/n6/2009,319.99999999999994
a/odessa/71/2016,a/christchurch/16/2010,319.99999999999994
a/odessa/71/2016,a/astrakhan/1/2011,639.9999999999999
a/odessa/71/2016,a/st._petersburg/27/2011,639.9999999999999
a/odessa/71/2016,a/st._petersburg/100/2011,1279.9999999999998
a/odessa/71/2016,a/hong_kong/5659/2012,1279.9999999999998
a/odessa/71/2016,a/south_africa/3626/2013,1279.9999999999998
a/odessa/71/2016,a/slovenia/2903/2015,2560.0
a/ukraine/6903/2015,a/california/07/2009,639.9999999999999
a/ukraine/6903/2015,a/bayern/69/2009,639.9999999999999
a/ukraine/6903/2015,a/lviv/n6/2009,319.99999999999994
a/ukraine/6903/2015,a/christchurch/16/2010,639.9999999999999
a/ukraine/6903/2015,a/astrakhan/1/2011,1279.9999999999998
a/ukraine/6903/2015,a/st._petersburg/27/2011,639.9999999999999
a/ukraine/6903/2015,a/st._petersburg/100/2011,1279.9999999999998
a/ukraine/6903/2015,a/hong_kong/5659/2012,1279.9999999999998
a/ukraine/6903/2015,a/south_africa/3626/2013,1279.9999999999998
a/ukraine/6903/2015,a/slovenia/2903/2015,2560.0
a/switzerland/15818956/2015,a/california/07/2009,1279.9999999999998
a/switzerland/15818956/2015,a/bayern/69/2009,639.9999999999999
a/switzerland/15818956/2015,a/lviv/n6/2009,639.9999999999999
a/switzerland/15818956/2015,a/christchurch/16/2010,1279.9999999999998
a/switzerland/15818956/2015,a/astrakhan/1/2011,1279.9999999999998
a/switzerland/15818956/2015,a/st._petersburg/27/2011,639.9999999999999
a/switzerland/15818956/2015,a/st._petersburg/100/2011,2560.0
a/switzerland/15818956/2015,a/hong_kong/5659/2012,2560.0
a/switzerland/15818956/2015,a/south_africa/3626/2013,1279.9999999999998
a/switzerland/15818956/2015,a/slovenia/2903/2015,2560.0
a/ukraine/587/2015,a/california/07/2009,1279.9999999999998
a/ukraine/587/2015,a/bayern/69/2009,1279.9999999999998
a/ukraine/587/2015,a/lviv/n6/2009,639.9999999999999
a/ukraine/587/2015,a/christchurch/16/2010,1279.9999999999998
a/ukraine/587/2015,a/astrakhan/1/2011,2560.0
a/ukraine/587/2015,a/st._petersburg/27/2011,1279.9999999999998
a/ukraine/587/2015,a/st._petersburg/100/2011,2560.0
a/ukraine/587/2015,a/hong_kong/5659/2012,2560.0
a/ukraine/587/2015,a/south_africa/3626/2013,1279.9999999999998
a/ukraine/587/2015,a/slovenia/2903/2015,2560.0
a/kazakhstan/4235/2015,a/california/07/2009,639.9999999999999
a/kazakhstan/4235/2015,a/bayern/69/2009,319.99999999999994
a/kazakhstan/4235/2015,a/lviv/n6/2009,319.99999999999994
a/kazakhstan/4235/2015,a/christchurch/16/2010,639.9999999999999
a/kazakhstan/4235/2015,a/astrakhan/1/2011,639.9999999999999
a/kazakhstan/4235/2015,a/st._petersburg/27/2011,639.9999999999999
a/kazakhstan/4235/2015,a/st._petersburg/100/2011,2560.0
a/kazakhstan/4235/2015,a/hong_kong/5659/2012,1279.9999999999998
a/kazakhstan/4235/2015,a/south_africa/3626/2013,1279.9999999999998
a/kazakhstan/4235/2015,a/slovenia/2903/2015,1279.9999999999998
a/odessa/69/2016,a/california/07/2009,639.9999999999999
a/odessa/69/2016,a/bayern/69/2009,319.99999999999994
a/odessa/69/2016,a/lviv/n6/2009,159.99999999999994
a/odessa/69/2016,a/christchurch/16/2010,319.99999999999994
a/odessa/69/2016,a/astrakhan/1/2011,639.9999999999999
a/odessa/69/2016,a/st._petersburg/27/2011,319.99999999999994
a/odessa/69/2016,a/st._petersburg/100/2011,1279.9999999999998
a/odessa/69/2016,a/hong_kong/5659/2012,639.9999999999999
a/odessa/69/2016,a/south_africa/3626/2013,639.9999999999999
a/odessa/69/2016,a/slovenia/2903/2015,1279.9999999999998
a/kharkiv/595/2015,a/california/07/2009,1279.9999999999998
a/kharkiv/595/2015,a/bayern/69/2009,639.9999999999999
a/kharkiv/595/2015,a/lviv/n6/2009,319.99999999999994
a/kharkiv/595/2015,a/christchurch/16/2010,639.9999999999999
a/kharkiv/595/2015,a/astrakhan/1/2011,1279.9999999999998
a/kharkiv/595/2015,a/st._petersburg/27/2011,639.9999999999999
a/kharkiv/595/2015,a/st._petersburg/100/2011,2560.0
a/kharkiv/595/2015,a/hong_kong/5659/2012,1279.9999999999998
a/kharkiv/595/2015,a/south_africa/3626/2013,1279.9999999999998
a/kharkiv/595/2015,a/slovenia/2903/2015,2560.0
a/kazakhstan/4222/2015,a/california/07/2009,639.9999999999999
a/kazakhstan/4222/2015,a/bayern/69/2009,639.9999999999999
a/kazakhstan/4222/2015,a/lviv/n6/2009,319.99999999999994
a/kazakhstan/4222/2015,a/christchurch/16/2010,639.9999999999999
a/kazakhstan/4222/2015,a/astrakhan/1/2011,1279.9999999999998
a/kazakhstan/4222/2015,a/st._petersburg/27/2011,639.9999999999999
a/kazakhstan/4222/2015,a/st._petersburg/100/2011,2560.0
a/kazakhstan/4222/2015,a/hong_kong/5659/2012,1279.9999999999998
a/kazakhstan/4222/2015,a/south_africa/3626/2013,1279.9999999999998
a/kazakhstan/4222/2015,a/slovenia/2903/2015,2560.0
a/algeria/g0164_15/2015,a/california/07/2009,1279.9999999999998
a/algeria/g0164_15/2015,a/bayern/69/2009,639.9999999999999
a/algeria/g0164_15/2015,a/lviv/n6/2009,319.99999999999994
a/algeria/g0164_15/2015,a/christchurch/16/2010,1279.9999999999998
a/algeria/g0164_15/2015,a/astrakhan/1/2011,1279.9999999999998
a/algeria/g0164_15/2015,a/st._petersburg/27/2011,639.9999999999999
a/algeria/g0164_15/2015,a/st._petersburg/100/2011,2560.0
a/algeria/g0164_15/2015,a/hong_kong/5659/2012,2560.0
a/algeria/g0164_15/2015,a/south_africa/3626/2013,1279.9999999999998
a/algeria/g0164_15/2015,a/slovenia/2903/2015,2560.0
a/odessa/64/2016,a/california/07/2009,319.99999999999994
a/odessa/64/2016,a/bayern/69/2009,319.99999999999994
a/odessa/64/2016,a/lviv/n6/2009,319.99999999999994
a/odessa/64/2016,a/christchurch/16/2010,319.99999999999994
a/odessa/64/2016,a/astrakhan/1/2011,639.9999999999999
a/odessa/64/2016,a/st._petersburg/27/2011,319.99999999999994
a/odessa/64/2016,a/st._petersburg/100/2011,639.9999999999999
a/odessa/64/2016,a/hong_kong/5659/2012,639.9999999999999
a/odessa/64/2016,a/south_africa/3626/2013,639.9999999999999
a/odessa/64/2016,a/slovenia/2903/2015,1279.9999999999998
a/odessa/66/2016,a/california/07/2009,639.9999999999999
a/odessa/66/2016,a/bayern/69/2009,639.9999999999999
a/odessa/66/2016,a/lviv/n6/2009,639.9999999999999
a/odessa/66/2016,a/christchurch/16/2010,639.9999999999999
a/odessa/66/2016,a/astrakhan/1/2011,1279.9999999999998
a/odessa/66/2016,a/st._petersburg/27/2011,639.9999999999999
a/odessa/66/2016,a/st._petersburg/100/2011,2560.0
a/odessa/66/2016,a/hong_kong/5659/2012,1279.9999999999998
a/odessa/66/2016,a/south_africa/3626/2013,1279.9999999999998
a/odessa/66/2016,a/slovenia/2903/2015,2560.0
a/rennes/2549/2015,a/california/07/2009,1279.9999999999998
a/rennes/2549/2015,a/bayern/69/2009,639.9999999999999
a/rennes/2549/2015,a/lviv/n6/2009,319.99999999999994
a/rennes/2549/2015,a/christchurch/16/2010,639.9999999999999
a/rennes/2549/2015,a/astrakhan/1/2011,1279.9999999999998
a/rennes/2549/2015,a/st._petersburg/27/2011,639.9999999999999
a/rennes/2549/2015,a/st._petersburg/100/2011,2560.0
a/rennes/2549/2015,a/hong_kong/5659/2012,1279.9999999999998
a/rennes/2549/2015,a/south_africa/3626/2013,1279.9999999999998
a/rennes/2549/2015,a/slovenia/2903/2015,2560.0
a/khmelnitsky/80/2016,a/california/07/2009,1279.9999999999998
a/khmelnitsky/80/2016,a/bayern/69/2009,639.9999999999999
a/khmelnitsky/80/2016,a/lviv/n6/2009,639.9999999999999
a/khmelnitsky/80/2016,a/christchurch/16/2010,1279.9999999999998
a/khmelnitsky/80/2016,a/astrakhan/1/2011,2560.0
a/khmelnitsky/80/2016,a/st._petersburg/27/2011,639.9999999999999
a/khmelnitsky/80/2016,a/st._petersburg/100/2011,2560.0
a/khmelnitsky/80/2016,a/hong_kong/5659/2012,2560.0
a/khmelnitsky/80/2016,a/south_africa/3626/2013,1279.9999999999998
a/khmelnitsky/80/2016,a/slovenia/2903/2015,2560.0
a/parma/293/2015,a/california/07/2009,1279.9999999999998
a/parma/293/2015,a/bayern/69/2009,639.9999999999999
a/parma/293/2015,a/lviv/n6/2009,639.9999999999999
a/parma/293/2015,a/christchurch/16/2010,639.9999999999999
a/parma/293/2015,a/astrakhan/1/2011,1279.9999999999998
a/parma/293/2015,a/st._petersburg/27/2011,1279.9999999999998
a/parma/293/2015,a/st._petersburg/100/2011,2560.0
a/parma/293/2015,a/hong_kong/5659/2012,2560.0
a/parma/293/2015,a/south_africa/3626/2013,1279.9999999999998
a/parma/293/2015,a/slovenia/2903/2015,2560.0
a/bretagne/2522/2015,a/california/07/2009,1279.9999999999998
a/bretagne/2522/2015,a/bayern/69/2009,639.9999999999999
a/bretagne/2522/2015,a/lviv/n6/2009,319.99999999999994
a/bretagne/2522/2015,a/christchurch/16/2010,639.9999999999999
a/bretagne/2522/2015,a/astrakhan/1/2011,1279.9999999999998
a/bretagne/2522/2015,a/st._petersburg/27/2011,639.9999999999999
a/bretagne/2522/2015,a/st._petersburg/100/2011,2560.0
a/bretagne/2522/2015,a/hong_kong/5659/2012,1279.9999999999998
a/bretagne/2522/2015,a/south_africa/3626/2013,1279.9999999999998
a/bretagne/2522/2015,a/slovenia/2903/2015,2560.0
a/switzerland/15925910/2015,a/california/07/2009,1279.9999999999998
a/switzerland/15925910/2015,a/bayern/69/2009,639.9999999999999
a/switzerland/15925910/2015,a/lviv/n6/2009,319.99999999999994
a/switzerland/15925910/2015,a/christchurch/16/2010,639.9999999999999
a/switzerland/15925910/2015,a/astrakhan/1/2011,1279.9999999999998
a/switzerland/15925910/2015,a/st._petersburg/27/2011,639.9999999999999
a/switzerland/15925910/2015,a/st._petersburg/100/2011,2560.0
a/switzerland/15925910/2015,a/hong_kong/5659/2012,1279.9999999999998
a/switzerland/15925910/2015,a/south_africa/3626/2013,1279.9999999999998
a/switzerland/15925910/2015,a/slovenia/2903/2015,2560.0
a/georgia/1473/2015,a/california/07/2009,2560.0
a/georgia/1473/2015,a/bayern/69/2009,1279.9999999999998
a/georgia/1473/2015,a/lviv/n6/2009,639.9999999999999
a/georgia/1473/2015,a/christchurch/16/2010,1279.9999999999998
a/georgia/1473/2015,a/astrakhan/1/2011,2560.0
a/georgia/1473/2015,a/st._petersburg/27/2011,1279.9999999999998
a/georgia/1473/2015,a/st._petersburg/100/2011,2560.0
a/georgia/1473/2015,a/hong_kong/5659/2012,2560.0
a/georgia/1473/2015,a/south_africa/3626/2013,2560.0
a/georgia/1473/2015,a/slovenia/2903/2015,2560.0
a/israel/q_636/2015,a/california/07/2009,1279.9999999999998
a/israel/q_636/2015,a/bayern/69/2009,639.9999999999999
a/israel/q_636/2015,a/lviv/n6/2009,639.9999999999999
a/israel/q_636/2015,a/christchurch/16/2010,1279.9999999999998
a/israel/q_636/2015,a/astrakhan/1/2011,1279.9999999999998
a/israel/q_636/2015,a/st._petersburg/27/2011,639.9999999999999
a/israel/q_636/2015,a/st._petersburg/100/2011,2560.0
a/israel/q_636/2015,a/hong_kong/5659/2012,2560.0
a/israel/q_636/2015,a/south_africa/3626/2013,1279.9999999999998
a/israel/q_636/2015,a/slovenia/2903/2015,2560.0
a/israel/q_638/2015,a/california/07/2009,319.99999999999994
a/israel/q_638/2015,a/bayern/69/2009,319.99999999999994
a/israel/q_638/2015,a/lviv/n6/2009,319.99999999999994
a/israel/q_638/2015,a/christchurch/16/2010,319.99999999999994
a/israel/q_638/2015,a/astrakhan/1/2011,319.99999999999994
a/israel/q_638/2015,a/st._petersburg/27/2011,319.99999999999994
a/israel/q_638/2015,a/st._petersburg/100/2011,639.9999999999999
a/israel/q_638/2015,a/hong_kong/5659/2012,319.99999999999994
a/israel/q_638/2015,a/south_africa/3626/2013,319.99999999999994
a/israel/q_638/2015,a/slovenia/2903/2015,639.9999999999999
a/hungary/1/2016,a/california/07/2009,319.99999999999994
a/hungary/1/2016,a/bayern/69/2009,639.9999999999999
a/hungary/1/2016,a/lviv/n6/2009,639.9999999999999
a/hungary/1/2016,a/christchurch/16/2010,639.9999999999999
a/hungary/1/2016,a/astrakhan/1/2011,2560.0
a/hungary/1/2016,a/st._petersburg/27/2011,319.99999999999994
a/hungary/1/2016,a/st._petersburg/100/2011,639.9999999999999
a/hungary/1/2016,a/hong_kong/5659/2012,639.9999999999999
a/hungary/1/2016,a/south_africa/3626/2013,639.9999999999999
a/hungary/1/2016,a/slovenia/2903/2015,1279.9999999999998
a/hungary/2/2016,a/california/07/2009,639.9999999999999
a/hungary/2/2016,a/bayern/69/2009,319.99999999999994
a/hungary/2/2016,a/lviv/n6/2009,319.99999999999994
a/hungary/2/2016,a/christchurch/16/2010,319.99999999999994
a/hungary/2/2016,a/astrakhan/1/2011,319.99999999999994
a/hungary/2/2016,a/st._petersburg/27/2011,639.9999999999999
a/hungary/2/2016,a/st._petersburg/100/2011,1279.9999999999998
a/hungary/2/2016,a/hong_kong/5659/2012,1279.9999999999998
a/hungary/2/2016,a/south_africa/3626/2013,639.9999999999999
a/hungary/2/2016,a/slovenia/2903/2015,1279.9999999999998
a/hungary/13/2016,a/california/07/2009,639.9999999999999
a/hungary/13/2016,a/bayern/69/2009,319.99999999999994
a/hungary/13/2016,a/lviv/n6/2009,319.99999999999994
a/hungary/13/2016,a/christchurch/16/2010,319.99999999999994
a/hungary/13/2016,a/astrakhan/1/2011,639.9999999999999
a/hungary/13/2016,a/st._petersburg/27/2011,319.99999999999994
a/hungary/13/2016,a/st._petersburg/100/2011,1279.9999999999998
a/hungary/13/2016,a/hong_kong/5659/2012,1279.9999999999998
a/hungary/13/2016,a/south_africa/3626/2013,639.9999999999999
a/hungary/13/2016,a/slovenia/2903/2015,1279.9999999999998
a/hungary/12/2016,a/california/07/2009,40.0
a/hungary/12/2016,a/bayern/69/2009,159.99999999999994
a/hungary/12/2016,a/lviv/n6/2009,319.99999999999994
a/hungary/12/2016,a/christchurch/16/2010,40.0
a/hungary/12/2016,a/astrakhan/1/2011,79.99999999999997
a/hungary/12/2016,a/st._petersburg/27/2011,79.99999999999997
a/hungary/12/2016,a/st._petersburg/100/2011,79.99999999999997
a/hungary/12/2016,a/hong_kong/5659/2012,79.99999999999997
a/hungary/12/2016,a/south_africa/3626/2013,159.99999999999994
a/hungary/12/2016,a/slovenia/2903/2015,159.99999999999994
a/thuringen/4/2016,a/california/07/2009,639.9999999999999
a/thuringen/4/2016,a/bayern/69/2009,319.99999999999994
a/thuringen/4/2016,a/lviv/n6/2009,159.99999999999994
a/thuringen/4/2016,a/christchurch/16/2010,319.99999999999994
a/thuringen/4/2016,a/astrakhan/1/2011,639.9999999999999
a/thuringen/4/2016,a/st._petersburg/27/2011,319.99999999999994
a/thuringen/4/2016,a/st._petersburg/100/2011,1279.9999999999998
a/thuringen/4/2016,a/hong_kong/5659/2012,639.9999999999999
a/thuringen/4/2016,a/south_africa/3626/2013,639.9999999999999
a/thuringen/4/2016,a/slovenia/2903/2015,639.9999999999999
a/berlin/6/2016,a/california/07/2009,1279.9999999999998
a/berlin/6/2016,a/bayern/69/2009,639.9999999999999
a/berlin/6/2016,a/lviv/n6/2009,319.99999999999994
a/berlin/6/2016,a/christchurch/16/2010,639.9999999999999
a/berlin/6/2016,a/astrakhan/1/2011,1279.9999999999998
a/berlin/6/2016,a/st._petersburg/27/2011,639.9999999999999
a/berlin/6/2016,a/st._petersburg/100/2011,2560.0
a/berlin/6/2016,a/hong_kong/5659/2012,1279.9999999999998
a/berlin/6/2016,a/south_africa/3626/2013,1279.9999999999998
a/berlin/6/2016,a/slovenia/2903/2015,1279.9999999999998
a/brandenburg/3/2016,a/california/07/2009,1279.9999999999998
a/brandenburg/3/2016,a/bayern/69/2009,639.9999999999999
a/brandenburg/3/2016,a/lviv/n6/2009,319.99999999999994
a/brandenburg/3/2016,a/christchurch/16/2010,639.9999999999999
a/brandenburg/3/2016,a/astrakhan/1/2011,1279.9999999999998
a/brandenburg/3/2016,a/st._petersburg/27/2011,639.9999999999999
a/brandenburg/3/2016,a/st._petersburg/100/2011,2560.0
a/brandenburg/3/2016,a/hong_kong/5659/2012,1279.9999999999998
a/brandenburg/3/2016,a/south_africa/3626/2013,1279.9999999999998
a/brandenburg/3/2016,a/slovenia/2903/2015,2560.0
a/egypt/1612/2016,a/california/07/2009,639.9999999999999
a/egypt/1612/2016,a/bayern/69/2009,639.9999999999999
a/egypt/1612/2016,a/lviv/n6/2009,639.9999999999999
a/egypt/1612/2016,a/christchurch/16/2010,639.9999999999999
a/egypt/1612/2016,a/astrakhan/1/2011,1279.9999999999998
a/egypt/1612/2016,a/st._petersburg/27/2011,639.9999999999999
a/egypt/1612/2016,a/st._petersburg/100/2011,2560.0
a/egypt/1612/2016,a/hong_kong/5659/2012,1279.9999999999998
a/egypt/1612/2016,a/south_africa/3626/2013,639.9999999999999
a/egypt/1612/2016,a/slovenia/2903/2015,1279.9999999999998
a/rheinland_pfalz/8/2016,a/california/07/2009,1279.9999999999998
a/rheinland_pfalz/8/2016,a/bayern/69/2009,639.9999999999999
a/rheinland_pfalz/8/2016,a/lviv/n6/2009,319.99999999999994
a/rheinland_pfalz/8/2016,a/christchurch/16/2010,639.9999999999999
a/rheinland_pfalz/8/2016,a/astrakhan/1/2011,1279.9999999999998
a/rheinland_pfalz/8/2016,a/st._petersburg/27/2011,639.9999999999999
a/rheinland_pfalz/8/2016,a/st._petersburg/100/2011,2560.0
a/rheinland_pfalz/8/2016,a/hong_kong/5659/2012,1279.9999999999998
a/rheinland_pfalz/8/2016,a/south_africa/3626/2013,1279.9999999999998
a/rheinland_pfalz/8/2016,a/slovenia/2903/2015,1279.9999999999998
a/oman/7534/2015,a/california/07/2009,1279.9999999999998
a/oman/7534/2015,a/bayern/69/2009,639.9999999999999
a/oman/7534/2015,a/lviv/n6/2009,319.99999999999994
a/oman/7534/2015,a/christchurch/16/2010,319.99999999999994
a/oman/7534/2015,a/astrakhan/1/2011,1279.9999999999998
a/oman/7534/2015,a/st._petersburg/27/2011,639.9999999999999
a/oman/7534/2015,a/st._petersburg/100/2011,2560.0
a/oman/7534/2015,a/hong_kong/5659/2012,1279.9999999999998
a/oman/7534/2015,a/south_africa/3626/2013,1279.9999999999998
a/oman/7534/2015,a/slovenia/2903/2015,2560.0
a/oman/7534/2015,a/israel/q_504/2015,1279.9999999999998
a/oman/7542/2015,a/california/07/2009,1279.9999999999998
a/oman/7542/2015,a/bayern/69/2009,639.9999999999999
a/oman/7542/2015,a/lviv/n6/2009,159.99999999999994
a/oman/7542/2015,a/christchurch/16/2010,319.99999999999994
a/oman/7542/2015,a/astrakhan/1/2011,1279.9999999999998
